date,id,name,city,zip,schoolOpeningDate,operatingModel,new_cases_students,new_cases_employee,,https://districtinformation.tnedu.gov/covid-information/search/-1
2020-11-30,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,4.0,0.0,,
2021-03-09,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,2.0,0.0,,
2021-03-17,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,2.0,0.0,,
2021-03-24,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,1.0,1.0,,
2021-04-13,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,0.0,1.0,,
2021-04-19,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,0.0,1.0,,
2021-04-26,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-05-03,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-05-04,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,1.0,1.0,,
2020-09-12,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,1.0,1.0,,
2020-09-19,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,2.0,0.0,,
2020-10-26,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,3.0,2.0,,
2020-11-16,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-23,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,6.0,4.0,,
2020-11-30,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-01,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,3.0,1.0,,
2021-04-19,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,3.0,1.0,,
2021-04-26,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,,,,
2021-05-03,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,,,,
2021-05-04,391,Lexington,Lexington,38351,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-12,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,4.0,2.0,,
2020-09-19,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,4.0,0.0,,
2020-10-26,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-16,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-23,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-30,520,Lincoln County,Fayetteville,37334,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-01,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-08,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-09,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-16,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,,,,
2021-03-17,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,,,,
2021-03-24,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-13,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-19,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-26,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,,,,
2021-04-27,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-05-03,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-05-04,520,Lincoln County,Fayetteville,37334,2020-08-03,In Person-Parent Choice,3.0,0.0,,
2020-09-12,530,Loudon County,Loudon,37774,2020-08-04,Hybrid-Parent Choice,4.0,1.0,,
2020-09-19,530,Loudon County,Loudon,37774,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-26,530,Loudon County,Loudon,37774,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-11-02,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-11-05,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-11-09,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-11-16,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-11-23,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-11-30,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,13.0,0.0,,
2021-03-01,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-03-08,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-03-09,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-03-16,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-03-17,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-03-24,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-04-13,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-04-19,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-04-26,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2021-04-27,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,6.0,0.0,,
2021-05-03,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,6.0,0.0,,
2021-05-04,530,Loudon County,Loudon,37774,2020-08-04,In Person-Parent Choice,0.0,0.0,,
2020-09-12,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,3.0,0.0,,
2020-09-19,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,2.0,2.0,,
2020-10-26,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,6.0,6.0,,
2020-11-05,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,6.0,6.0,,
2020-11-09,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,8.0,6.0,,
2020-11-16,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,21.0,7.0,,
2020-11-23,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,8.0,3.0,,
2020-11-30,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-01,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-08,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-09,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-16,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-17,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-24,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-04-13,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-04-19,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-04-26,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-04-27,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-05-03,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2021-05-04,560,Macon County,Lafayette,37083,2020-08-24,Hybrid-Parent Choice,,,,
2020-09-12,570,Madison County,Jackson,38305,2020-08-24,Remote Only,,,,
2020-09-19,570,Madison County,Jackson,38305,2020-08-24,Remote Only,0.0,4.0,,
2020-10-26,570,Madison County,Jackson,38305,2020-08-24,Remote Only,0.0,0.0,,
2020-10-29,570,Madison County,Jackson,38305,2020-08-24,In Person,0.0,0.0,,
2020-11-02,570,Madison County,Jackson,38305,2020-08-24,In Person,6.0,0.0,,
2020-11-05,570,Madison County,Jackson,38305,2020-08-24,In Person,6.0,0.0,,
2020-11-09,570,Madison County,Jackson,38305,2020-08-24,In Person,0.0,0.0,,
2020-11-16,570,Madison County,Jackson,38305,2020-08-24,In Person,0.0,0.0,,
2020-11-23,570,Madison County,Jackson,38305,2020-08-24,In Person,0.0,0.0,,
2020-11-30,570,Madison County,Jackson,38305,2020-08-24,In Person,0.0,0.0,,
2021-03-01,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-03-08,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-03-09,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-03-16,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,,,,
2021-03-17,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,,,,
2021-03-24,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,,,,
2021-04-13,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-04-19,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-04-26,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-04-27,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-05-03,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2021-05-04,570,Madison County,Jackson,38305,2020-08-24,Hybrid-Alt Schedules,0.0,0.0,,
2020-09-12,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-09-19,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-23,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-30,161,Manchester,Manchester,37355,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-08,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-09,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-16,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-17,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-03-24,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-13,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,,,,
2021-04-19,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,,,,
2021-04-26,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,0.0,0.0,,
2021-04-27,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,,,,
2021-05-03,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,,,,
2021-05-04,161,Manchester,Manchester,37355,2020-08-03,In Person-Parent Choice,,,,
2020-09-12,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-19,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-26,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-29,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-02,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-05,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-09,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-16,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-23,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-30,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-09,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-16,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-17,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-24,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-13,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-19,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-26,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-27,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-03,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-04,580,Marion County,Jasper,37347,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-12,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,10.0,6.0,,
2020-09-19,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2020-10-26,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2020-11-23,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2020-11-30,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-08,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-16,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-17,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-24,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2021-04-26,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-05-03,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-05-04,590,Marshall County,Lewisburg,37091,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-12,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,,,,
2020-09-19,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,8.0,0.0,,
2020-10-29,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,8.0,0.0,,
2020-11-02,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,16.0,0.0,,
2020-11-23,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,15.0,0.0,,
2020-11-30,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,6.0,0.0,,
2021-04-19,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,6.0,0.0,,
2021-04-26,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,7.0,0.0,,
2021-05-03,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,7.0,0.0,,
2021-05-04,52,Maryville,Maryville,37803,2020-07-24,Hybrid-Parent Choice,19.0,0.0,,
2020-09-12,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,34.0,41.0,,
2020-09-19,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,35.0,33.0,,
2020-10-26,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,31.0,12.0,,
2020-10-29,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,31.0,12.0,,
2020-11-02,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,48.0,32.0,,
2020-11-05,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,48.0,32.0,,
2020-11-09,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,51.0,30.0,,
2020-11-16,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,53.0,18.0,,
2020-11-23,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,19.0,7.0,,
2020-11-30,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-08,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,7.0,4.0,,
2021-03-09,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,4.0,4.0,,
2021-03-16,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,18.0,4.0,,
2021-03-17,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,18.0,4.0,,
2021-03-24,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,,,,
2021-04-13,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,12.0,2.0,,
2021-04-19,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,12.0,2.0,,
2021-04-26,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,6.0,3.0,,
2021-04-27,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,5.0,0.0,,
2021-05-03,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,5.0,0.0,,
2021-05-04,600,Maury County,Columbia,38401,2020-08-10,Hybrid-Parent Choice,,,,
2020-09-12,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,1.0,1.0,,
2020-09-19,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-26,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-29,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-02,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-05,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-09,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-16,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-23,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-30,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-09,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-16,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-17,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-24,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-13,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-19,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-26,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-27,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-03,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-04,94,McKenzie,McKenzie,38201,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-12,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,6.0,5.0,,
2020-09-19,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,1.0,2.0,,
2020-10-26,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,5.0,6.0,,
2020-10-29,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,5.0,6.0,,
2020-11-02,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,10.0,3.0,,
2020-11-05,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,10.0,3.0,,
2020-11-09,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,6.0,3.0,,
2020-11-16,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,16.0,10.0,,
2020-11-23,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,31.0,7.0,,
2020-11-30,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,14.0,10.0,,
2021-03-01,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,3.0,2.0,,
2021-03-08,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,5.0,0.0,,
2021-03-09,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,4.0,0.0,,
2021-03-16,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,,,,
2021-03-17,540,McMinn County,Athens,37303,2020-08-03,Hybrid-Parent Choice,,,,
