dis_num,school_id,school,county,city,active
5,6520,PALM BAY MUNICIPAL CHARTER HIGH,BREVARD,PALM BAY,C
5,6543,PINEAPPLE COVE CLASSICAL ACADEMY,BREVARD,PALM BAY,A
5,6554,PINEAPPLE COVE CLASSICAL ACADEMY AT WEST MELBOURNE,BREVARD,WEST MELBOURNE,A
5,6558,PINECREST ACADEMY SPACE COAST,BREVARD,VIERA,A
5,181,PINEWOOD ELEMENTARY,BREVARD,MIMS,A
5,2061,PORT MALABAR ELEMENTARY,BREVARD,PALM BAY,A
5,1021,PRE-K ESE SERVICES,BREVARD,VIERA,A
5,1024,PREKINDERGARTEN CENTERS,BREVARD,VIERA,C
5,1073,PROJECT SEARCH,BREVARD,COCOA BEACH,A
5,3151,QUEST ELEMENTARY,BREVARD,MELBOURNE,A
5,1151,RALPH M WILLIAMS JUNIOR ELEMENTARY,BREVARD,ROCKLEDGE,A
5,1029,RIVERDALE COUNTRY DAY SCHOOL,BREVARD,PALM BAY,A
5,6505,RIVERS CHARTER ACADEMY,BREVARD,PALM BAY,C
5,71,RIVERVIEW ELEMENTARY,BREVARD,TITUSVILLE,C
5,72,RIVERVIEW SCHOOL,BREVARD,TITUSVILLE,C
5,2171,RIVIERA ELEMENTARY,BREVARD,PALM BAY,A
5,4071,ROBERT L STEVENSON ELEMENTARY,BREVARD,MERRITT ISLAND,A
5,6504,ROCKLEDGE EDUCATIONAL HORIZONS CHARTER SCHOOL (FORMERLY ED HORIZONS),BREVARD,ROCKLEDGE,C
5,1011,ROCKLEDGE HIGH,BREVARD,ROCKLEDGE,A
5,1081,RONALD MCNAIR MAGNET MIDDLE,BREVARD,ROCKLEDGE,A
5,3101,ROY ALLEN ELEMENTARY,BREVARD,MELBOURNE,A
5,6509,ROYAL PALM CHARTER SCHOOL,BREVARD,PALM BAY,A
5,3071,SABAL ELEMENTARY,BREVARD,MELBOURNE,A
5,6011,SATELLITE HIGH,BREVARD,SATELLITE BEACH,A
5,1131,SATURN ELEMENTARY,BREVARD,COCOA,A
5,6518,SAWGRASS ACADEMY,BREVARD,ROCKLEDGE,C
5,6508,SCULPTOR CHARTER SCHOOL,BREVARD,TITUSVILLE,A
5,6051,SEA PARK ELEMENTARY,BREVARD,SATELLITE BEACH,A
5,3041,SHERWOOD ELEMENTARY,BREVARD,MELBOURNE,A
5,2073,SOUTH AREA ADULT EDUCATION-NIGHT PROGRAM,BREVARD,MELBOURNE,C
5,1018,SOUTH AREA ALTERNATIVE LEARNING CENTER,BREVARD,MELBOURNE,A
5,2014,SOUTH AREA ARC CENTER,BREVARD,MELBOURNE,C
5,73,SOUTH AREA HEAD START,BREVARD,PALM BAY,A
5,2043,SOUTH AREA ROPES SCHOOL,BREVARD,MELBOURNE,C
5,122,SOUTH LAKE ELEMENTARY,BREVARD,TITUSVILLE,A
5,121,SOUTH LAKE ELEMENTARY,BREVARD,TITUSVILLE,C
5,3082,SOUTH PINE GROVE ADULT EDUCATION,BREVARD,MELBOURNE,C
5,3081,SOUTH PINE GROVE SCHOOL,BREVARD,MELBOURNE,C
5,2122,SOUTHWEST MIDDLE,BREVARD,PALM BAY,A
5,302,SPACE COAST JUNIOR/HIGH,BREVARD,COCOA,A
5,6013,SPESSARD L HOLLAND ELEMENTARY,BREVARD,SATELLITE BEACH,A
5,6510,STEPPING STONES CHARTER SCHOOL,BREVARD,PALM BAY,C
5,4072,STEVENSON ROPES SCHOOL (ALTERNATIVE EDUCATION),BREVARD,MERRITT ISLAND,C
5,2071,STONE MAGNET MIDDLE,BREVARD,MELBOURNE,A
5,6513,SUMMIT QUEST CHARTER ACADEMY,BREVARD,MELBOURNE,C
5,2221,SUNRISE ELEMENTARY,BREVARD,PALM BAY,A
5,3121,SUNTREE ELEMENTARY,BREVARD,MELBOURNE,A
5,6061,SURFSIDE ELEMENTARY,BREVARD,SATELLITE BEACH,A
5,5012,THEODORE ROOSEVELT ELEMENTARY,BREVARD,COCOA BEACH,A
5,4111,THOMAS JEFFERSON MIDDLE,BREVARD,MERRITT ISLAND,A
5,11,TITUSVILLE HIGH,BREVARD,TITUSVILLE,A
5,4041,TROPICAL ELEMENTARY,BREVARD,MERRITT ISLAND,A
5,2051,UNIVERSITY PARK ELEMENTARY,BREVARD,MELBOURNE,A
5,6540,VIERA CHARTER SCHOOL,BREVARD,VIERA,A
5,3161,VIERA ELEMENTARY,BREVARD,MELBOURNE,A
5,1171,VIERA HIGH,BREVARD,VIERA,A
5,2042,W MELBOURNE ELEMENTARY FOR SCIENCE,BREVARD,WEST MELBOURNE,A
5,3141,WEST SHORE JUNIOR/HIGH,BREVARD,MELBOURNE,A
5,2212,WESTSIDE ELEMENTARY,BREVARD,PALM BAY,A
5,81,WHISPERING HILLS PRIMARY SCHOOL,BREVARD,TITUSVILLE,C
6,5233,ACADEMIC SOLUTIONS ACADEMY A,BROWARD,FT LAUDERDALE,A
6,5028,ACADEMIC SOLUTIONS HIGH,BROWARD,FT LAUDERDALE,A
6,212,ADULT & VOCATIONAL OFF-CAMPUS PROGRAMS,BROWARD,FT LAUDERDALE,F
6,1052,ADULT & VOCATONAL OFF CAMPUS-SOUTH,BROWARD,HOLLYWOOD,C
6,63,ADULT CENTER,BROWARD,BROWARD COUNTY,C
6,6121,AKANKE/FRIENDS OF CHILDREN,BROWARD,LAUDERHILL,C
6,5421,ALPHA INTERNATIONAL ACADEMY,BROWARD,HOLLYWOOD,A
6,5581,ALPHABET LAND-MARGATE,BROWARD,MARGATE,A
6,5621,ALPHABET LAND-N LAUDERDALE,BROWARD,NO LAUDERDALE,C
6,6051,AMIKIDS OF GREATER FORT LAUDERDALE,BROWARD,FT LAUDERDALE,A
6,5009,ANDREWS HIGH,BROWARD,POMPANO BEACH,A
6,5511,ANN STORCK CENTER INC ,BROWARD,FT LAUDERDALE,A
6,1631,ANNABEL C PERRY PK-8,BROWARD,MIRAMAR,A
6,1791,APOLLO MIDDLE,BROWARD,HOLLYWOOD,A
6,5501,ARC BROWARD INC ,BROWARD,SUNRISE,A
6,3981,ARTHUR ROBERT ASHE CENTER,BROWARD,FORT LAUDERDALE,C
6,4702,ARTHUR ROBERT ASHE JUNIOR MIDDLE,BROWARD,FT LAUDERDALE,C
6,5209,ASCEND CAREER ACADEMY,BROWARD,MARGATE,A
6,5029,ATLANTIC MONTESSORI CHARTER SCHOOL,BROWARD,PEMBROKE PINES,A
6,5164,ATLANTIC MONTESSORI CHARTER SCHOOL WEST CAMPUS,BROWARD,DAVIE,A
6,2221,ATLANTIC TECHNICAL COLLEGE,BROWARD,MARGATE,A
6,2511,ATLANTIC WEST ELEMENTARY,BROWARD,MARGATE,A
6,343,ATTUCKS MIDDLE,BROWARD,HOLLYWOOD,A
6,5015,AVANT GARDE ACADEMY K-5 BROWARD,BROWARD,HOLLYWOOD,A
6,5791,AVANT GARDE ACADEMY OF BROWARD,BROWARD,HOLLYWOOD,A
6,5602,BABY BOOMERS,BROWARD,POMPANO BEACH,C
6,2611,BAIR MIDDLE,BROWARD,SUNRISE,A
6,2001,BANYAN ELEMENTARY,BROWARD,SUNRISE,A
6,5521,BAUDHUIN ORAL SCHOOL-NOVA UNIVERSITY,BROWARD,DAVIE,A
6,641,BAYVIEW ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,2041,BEACHSIDE MONTESSORI VILLAGE,BROWARD,HOLLYWOOD,A
6,5005,BEN GAMLA CHARTER HIGH,BROWARD,HOLLYWOOD,C
6,5410,BEN GAMLA CHARTER SCHOOL,BROWARD,HOLLYWOOD,A
6,5025,BEN GAMLA CHARTER SCHOOL HALLANDALE,BROWARD,PLANTATION,C
6,5001,BEN GAMLA CHARTER SCHOOL NORTH CAMPUS,BROWARD,HOLLYWOOD,A
6,5392,BEN GAMLA CHARTER SCHOOL SOUTH BROWARD,BROWARD,PLANTATION,A
6,5204,BEN GAMLA PREPARATORY SCHOOL,BROWARD,HOLLYWOOD,C
6,201,BENNETT ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,361,BLANCHE ELY HIGH,BROWARD,POMPANO BEACH,A
6,971,BOULEVARD HEIGHTS ELEMENTARY,BROWARD,HOLLYWOOD,A
6,1741,BOYD H ANDERSON HIGH,BROWARD,LAUDERDALE LAKES,A
6,6131,BOYS RANCH/FRIENDS OF CHILDREN,BROWARD,DAVIE,C
6,5238,BRIDGEPREP ACADEMY BROWARD COUNTY,BROWARD,TAMARAC,A
6,5022,BRIDGEPREP ACADEMY OF BROWARD K-8,BROWARD,HOLLYWOOD,A
6,5116,BRIDGEPREP ACADEMY OF HOLLYWOOD HILLS,BROWARD,HOLLYWOOD,A
6,871,BRIGHT HORIZONS,BROWARD,POMPANO BEACH,A
6,811,BROADVIEW ELEMENTARY,BROWARD,NORTH LAUDERDALE,A
6,5055,BROWARD CHARTER SCHOOL OF SCIENCE AND TECHNOLOGY,BROWARD,PEMBROKE PINES,C
6,3411,BROWARD CHILDREN'S CENTER,BROWARD,BROWARD COUNTY,C
6,5531,BROWARD CHILDREN'S CENTER NORTH,BROWARD,POMPANO BEACH,A
6,5541,BROWARD CHILDREN'S CENTER SOUTH,BROWARD,FT LAUDERDALE,A
6,5386,BROWARD COMMUNITY CHARTER MIDDLE,BROWARD,CORAL SPRINGS,C
6,5315,BROWARD COMMUNITY CHARTER SCHOOL,BROWARD,CORAL SPRINGS,C
6,5403,BROWARD COMMUNITY CHARTER WEST,BROWARD,CORAL SPRINGS,C
6,6011,BROWARD DETENTION CENTER,BROWARD,FORT LAUDERDALE,A
6,9001,BROWARD DISTRICT OFFICE,BROWARD,FORT LAUDERDALE,A
6,501,BROWARD ESTATES ELEMENTARY,BROWARD,LAUDERHILL,A
6,2771,BROWARD FIRE,BROWARD,DAVIE,C
6,6015,BROWARD GIRLS ACADEMY,BROWARD,PEMBROKE PINES,C
6,6021,BROWARD INTENSIVE HALFWAY,BROWARD,POMPANO BEACH,C
6,5038,BROWARD MATH AND SCIENCE SCHOOLS,BROWARD,MARGATE,A
6,3921,BROWARD VIRTUAL EDUCATION,BROWARD,FORT LAUDERDALE,C
6,7004,BROWARD VIRTUAL FRANCHISE,BROWARD,COCONUT CREEK,A
6,7001,BROWARD VIRTUAL INSTRUCTION PROGRAM,BROWARD,COCONUT CREEK,A
6,7023,BROWARD VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),BROWARD,COCONUT CREEK,C
6,6017,BROWARD YOUTH TREATMENT CENTER,BROWARD,PEMBROKE PINES,A
6,6031,BROWN SCHOOL DAY TREATMENT - THRESHOLD,BROWARD,PEMBROKE PINES,C
6,6411,CANNON POINT,BROWARD,LAUDERHILL,C
6,5601,CARVER RANCHES,BROWARD,HOLLYWOOD,C
6,3947,CASTLE ANNEX,BROWARD,LAUDERHILL,C
6,1382,CASTLE HILL ELEMENTARY ANNEX,BROWARD,LAUDERHILL,C
6,1461,CASTLE HILL ELEMENTARY,BROWARD,LAUDERHILL,A
6,3361,CENTRAL AREA ALTERNATIVE CENTER SITE,BROWARD,BROWARD COUNTY,C
6,3381,CENTRAL AREA HEAD START SITE,BROWARD,BROWARD COUNTY,C
6,5041,CENTRAL CHARTER SCHOOL,BROWARD,LAUDERDALE LAKES,A
6,2641,CENTRAL PARK ELEMENTARY,BROWARD,PLANTATION,A
6,3771,CHALLENGER ELEMENTARY,BROWARD,TAMARAC,A
6,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,BROWARD,DAVIE,A
6,5361,CHAMPIONSHIP ACADEMY OF DISTINCTION AT HOLLYWOOD,BROWARD,HOLLYWOOD,A
6,5219,CHAMPIONSHIP ACADEMY OF DISTINCTION HIGH,BROWARD,LAUDERDALE LAKES,A
6,5215,CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE,BROWARD,HOLLYWOOD,A
6,5234,CHAMPIONSHIP ACADEMY OF DISTINCTION OF WEST BROWARD,BROWARD,SUNRISE,A
6,2961,CHAPEL TRAIL ELEMENTARY,BROWARD,PEMBROKE PINES,A
6,3221,CHARLES DREW ELEMENTARY,BROWARD,POMPANO BEACH,A
6,3391,CHARLES W FLANAGAN HIGH,BROWARD,PEMBROKE PINES,A
6,5101,CHARTER SCHOOL INSTITUTE TRAINING,BROWARD,HALLANDALE,C
6,5131,CHARTER SCHOOL INSTITUTE TRAINING CENTER ANNEX,BROWARD,FORT LAUDERDALE,C
6,5031,CHARTER SCHOOL OF EXCELLENCE,BROWARD,FORT LAUDERDALE,A
6,5394,CHARTER SCHOOL OF EXCELLENCE 2,BROWARD,FT LAUDERDALE,C
6,5271,CHARTER SCHOOL OF EXCELLENCE AT DAVIE,BROWARD,PEMBROKE PINES,A
6,5281,CHARTER SCHOOL OF EXCELLENCE AT RIVERLAND,BROWARD,FT LAUDERDALE,C
6,5026,CHARTER SCHOOL OF EXCELLENCE DAVIE 2,BROWARD,PEMBROKE PINES,C
6,5201,CHARTER SCHOOL OF EXCELLENCE TAMARAC 1,BROWARD,TAMARAC,C
6,5291,CHARTER SCHOOL OF EXCELLENCE TAMARAC 2,BROWARD,TAMARAC,C
6,5397,CHARTER SCHOOLS OF EXCELLENCE RIVERLAND,BROWARD,FT LAUDERDALE,C
6,5121,CITY/PEMBROKE PINES CHARTER HIGH,BROWARD,PEMBROKE PINES,A
6,5081,CITY/PEMBROKE PINES CHARTER MIDDLE,BROWARD,PEMBROKE PINES,A
6,1421,COCONUT CREEK ELEMENTARY,BROWARD,COCONUT CREEK,A
6,1681,COCONUT CREEK HIGH,BROWARD,COCONUT CREEK,A
6,3741,COCONUT PALM ELEMENTARY,BROWARD,MIRAMAR,A
6,231,COLBERT ELEMENTARY,BROWARD,HOLLYWOOD,A
6,3851,COLLEGE ACADEMY AT BROWARD COLLEGE,BROWARD,DAVIE,A
6,5047,COLLEGE BOUND ACADEMY OF EXCELLENCE,BROWARD,MARGATE,C
6,331,COLLINS ELEMENTARY,BROWARD,DANIA BEACH,A
6,3941,COMMUNITY SCHOOL NORTH,BROWARD,FORT LAUDERDALE,A
6,3945,COMMUNITY SCHOOL NORTH (FORT LAUDERDALE SCHOOL),BROWARD,FORT LAUDERDALE,C
6,3951,COMMUNITY SCHOOL SOUTH,BROWARD,LAUDERHILL,A
6,9045,CONTRACTED RESIDENTIAL SERVICES,BROWARD,,F
6,1211,COOPER CITY ELEMENTARY,BROWARD,COOPER CITY,A
6,1931,COOPER CITY HIGH,BROWARD,COOPER CITY,A
6,2011,CORAL COVE ELEMENTARY,BROWARD,MIRAMAR,A
6,3861,CORAL GLADES HIGH,BROWARD,CORAL SPRINGS,A
6,3041,CORAL PARK ELEMENTARY,BROWARD,CORAL SPRINGS,A
6,5091,CORAL SPRINGS CHARTER SCHOOL,BROWARD,CORAL SPRINGS,A
6,1151,CORAL SPRINGS HIGH,BROWARD,CORAL SPRINGS,A
6,2561,CORAL SPRINGS MIDDLE,BROWARD,CORAL SPRINGS,A
6,2551,CORAL SPRINGS PK-8,BROWARD,CORAL SPRINGS,A
6,3111,COUNTRY HILLS ELEMENTARY,BROWARD,CORAL SPRINGS,A
6,2981,COUNTRY ISLES ELEMENTARY,BROWARD,WESTON,A
6,901,CRESTHAVEN ELEMENTARY,BROWARD,POMPANO BEACH,A
6,221,CROISSANT PARK ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,3222,CROSS CREEK SCHOOL,BROWARD,POMPANO BEACH,A
6,1871,CRYSTAL LAKE MIDDLE,BROWARD,POMPANO BEACH,A
6,3623,CYPRESS BAY HIGH,BROWARD,WESTON,A
6,1781,CYPRESS ELEMENTARY,BROWARD,POMPANO BEACH,A
6,2123,CYPRESS RUN ALTERNATIVE CENTER,BROWARD,POMPANO BEACH,A
6,101,DANIA ELEMENTARY,BROWARD,DANIA BEACH,A
6,3697,DAVE THOMAS EAST,BROWARD,POMPANO BEACH,C
6,3651,DAVE THOMAS EDUCATION CENTER WEST,BROWARD,COCONUT CREEK,A
6,2801,DAVIE ELEMENTARY,BROWARD,DAVIE,A
6,5411,DAYSPRING ELEMENTARY CHARTER SCHOOL,BROWARD,FT. LAUDERDALE,C
6,11,DEERFIELD BEACH ELEMENTARY,BROWARD,DEERFIELD BEACH,A
6,1711,DEERFIELD BEACH HIGH,BROWARD,DEERFIELD BEACH,A
6,911,DEERFIELD BEACH MIDDLE,BROWARD,DEERFIELD BEACH,A
6,391,DEERFIELD PARK ELEMENTARY,BROWARD,DEERFIELD BEACH,A
6,371,DILLARD 6-12,BROWARD,FORT LAUDERDALE,A
6,271,DILLARD ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,3962,DISCOVERY ELEMENTARY,BROWARD,SUNRISE,A
6,5412,DISCOVERY MIDDLE CHARTER SCHOOL,BROWARD,CORAL SPRINGS,C
6,3751,DOLPHIN BAY ELEMENTARY,BROWARD,MIRAMAR,A
6,5331,DOLPHIN PARK HIGH,BROWARD,MIRAMAR,C
6,5321,DOWNTOWN ACADEMY OF TECHNOLOGY & ARTS,BROWARD,FT LAUDERDALE,C
6,1611,DR MARTIN LUTHER KING JR MONTESSORI ACADEMY,BROWARD,LAUDERHILL,A
6,5611,DREW PK,BROWARD,POMPANO BEACH,C
6,721,DRIFTWOOD ELEMENTARY,BROWARD,HOLLYWOOD,A
6,861,DRIFTWOOD MIDDLE,BROWARD,HOLLYWOOD,A
6,5231,EAGLE ACADEMY CHARTER SCHOOL,BROWARD,LAUDERDALE LAKES,C
6,3461,EAGLE POINT ELEMENTARY,BROWARD,WESTON,A
6,3441,EAGLE RIDGE ELEMENTARY,BROWARD,CORAL SPRINGS,A
6,5355,EAGLES NEST CHARTER ACADEMY,BROWARD,LAUDERHILL,A
6,5356,EAGLES NEST MIDDLE CHARTER SCHOOL,BROWARD,CORAL SPRINGS,A
6,5385,EARLY BEGINNINGS ACADEMY WEST,BROWARD,FORT LAUDERDALE,C
6,411,EDGEWOOD ELEMENTARY,BROWARD,FORT LAUDERDALE,C
6,6041,ELAINE GORDON TREATMENT CENTER,BROWARD,PEMBROKE PINES,C
6,3191,EMBASSY CREEK ELEMENTARY,BROWARD,COOPER CITY,A
6,3301,ENDEAVOUR PRIMARY LEARNING CENTER,BROWARD,LAUDERHILL,A
6,5407,EVEREST CHARTER SCHOOL,BROWARD,TAMARAC,A
6,2942,EVERGLADES ELEMENTARY,BROWARD,WESTON,A
6,3731,EVERGLADES HIGH,BROWARD,MIRAMAR,A
6,5393,EXCELSIOR CHARTER OF BROWARD,BROWARD,TAMARAC,A
6,1641,FAIRWAY ELEMENTARY,BROWARD,MIRAMAR,A
6,3622,FALCON COVE MIDDLE,BROWARD,WESTON,A
6,3900,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,BROWARD,,A
6,5032,FLAGLER HIGH,BROWARD,POMPANO,C
6,2541,FLAMINGO ELEMENTARY,BROWARD,DAVIE,A
6,851,FLORANADA ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,5414,FLORIDA INTERCULTURAL ACADEMY MIDDLE,BROWARD,HOLLYWOOD,C
6,5059,FLORIDA VIRTUAL ACADEMY AT BROWARD COUNTY,BROWARD,FORT LAUDERDALE,C
6,3051,FOREST GLEN MIDDLE,BROWARD,CORAL SPRINGS,A
6,2631,FOREST HILLS ELEMENTARY,BROWARD,CORAL SPRINGS,A
6,951,FORT LAUDERDALE HIGH,BROWARD,FORT LAUDERDALE,A
6,3531,FOX TRAIL ELEMENTARY,BROWARD,DAVIE,A
6,5037,FRANKLIN ACADEMY COOPER CITY,BROWARD,COOPER CITY,A
6,5046,FRANKLIN ACADEMY F,BROWARD,PEMBROKE PINES,A
6,5012,FRANKLIN ACADEMY PEMBROKE PINES,BROWARD,PEMBROKE PINES,A
6,5142,FRANKLIN ACADEMY PEMBROKE PINES HIGH,BROWARD,PEMBROKE PINES,A
6,5010,FRANKLIN ACADEMY SUNRISE,BROWARD,SUNRISE,A
6,7006,FUTURE VIRTUAL SCHOOL,BROWARD,,F
6,3642,GATOR RUN ELEMENTARY,BROWARD,WESTON,A
6,2141,GENE A WHIDDON ADULT CENTER,BROWARD,FT. LAUDERDALE,C
6,2021,GLADES MIDDLE,BROWARD,MIRAMAR,A
6,5130,GREENTREE PREPARATORY CHARTER SCHOOL,BROWARD,SOUTHWEST RANCHES,A
6,2851,GRIFFIN ELEMENTARY,BROWARD,COOPER CITY,A
6,131,GULFSTREAM ACADEMY OF HALLANDALE BEACH,BROWARD,HALLANDALE BEACH,A
6,5641,GULFSTREAM EARLY CHILDHOOD CENTER OF EXCELLENCE,BROWARD,HALLANDALE BEACH,A
6,3931,GULFSTREAM MIDDLE,BROWARD,HALLANDALE BEACH,C
6,403,HALLANDALE HIGH,BROWARD,HALLANDALE BEACH,A
6,491,HARBORDALE ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,3131,HAWKES BLUFF ELEMENTARY,BROWARD,SOUTHWEST RANCHES,A
6,6501,HENRY D PERRY EDUCATION CENTER,BROWARD,MIRAMAR,A
6,592,HENRY D PERRY EDUCATIONAL CENTER,BROWARD,MIRAMAR,C
6,1011,HENRY D PERRY MIDDLE,BROWARD,MIRAMAR,C
6,5418,HENRY MCNEAL TURNER LEARNING ACADEMY,BROWARD,WEST PARK,C
6,3961,HERON HEIGHTS ELEMENTARY,BROWARD,PARKLAND,A
6,5325,HOLLYWOOD ACADEMY OF ARTS & SCIENCE,BROWARD,HOLLYWOOD,A
6,5362,HOLLYWOOD ACADEMY OF ARTS AND SCIENCE MIDDLE,BROWARD,HOLLYWOOD,A
6,121,HOLLYWOOD CENTRAL ELEMENTARY,BROWARD,HOLLYWOOD,A
6,111,HOLLYWOOD HILLS ELEMENTARY,BROWARD,HOLLYWOOD,A
6,1661,HOLLYWOOD HILLS HIGH,BROWARD,HOLLYWOOD,A
6,1761,HOLLYWOOD PARK ELEMENTARY,BROWARD,HOLLYWOOD,A
6,9998,HOME EDUCATION PROGRAM STUDENTS,BROWARD,,A
6,2531,HORIZON ELEMENTARY,BROWARD,SUNRISE,A
6,100,HOSPITAL HOMEBOUND SERVICES,BROWARD,FT. LAUDERDALE,A
6,9100,HUMAN RESOURCES,BROWARD,FT. LAUDERDALE,F
6,5417,IGENERATION EMPOWERMENT ACADEMY OF BROWARD COUNTY,BROWARD,MARGATE,C
6,5261,IMAGINE AT N LAUDERDALE MIDDLE,BROWARD,NORTH LAUDERDALE,C
6,5171,IMAGINE CHARTER SCHOOL AT NORTH LAUDERDALE ELEMENTARY,BROWARD,NORTH LAUDERDALE,A
6,5111,IMAGINE CHARTER SCHOOL AT WESTON,BROWARD,WESTON,A
6,5415,IMAGINE CHARTER SCHOOL OF BROWARD,BROWARD,CORAL SPRINGS,C
6,5042,IMAGINE MIDDLE WEST,BROWARD,WESTON,C
6,5024,IMAGINE SCHOOLS AT BROWARD,BROWARD,CORAL SPRINGS,A
6,5044,IMAGINE SCHOOLS PLANTATION CAMPUS,BROWARD,PLANTATION,A
6,3471,INDIAN RIDGE MIDDLE,BROWARD,DAVIE,A
6,3181,INDIAN TRACE ELEMENTARY,BROWARD,WESTON,A
6,5177,INNOVATION CHARTER SCHOOL,BROWARD,POMPANO BEACH,A
6,6061,INTENSIVE DAY TREATMENT,BROWARD,FT. LAUDERDALE,C
6,5416,INTERNATIONAL SCHOOL OF BROWARD,BROWARD,HOLLYWOOD,A
6,5731,IVY ACADEMY HIGH,BROWARD,FORT LAUDERDALE,C
6,5831,IVY ACADEMY MIDDLE,BROWARD,FORT LAUDERDALE,C
6,2751,J P TARAVELLA HIGH,BROWARD,CORAL SPRINGS,A
6,5591,JACK AND JILL,BROWARD,FT LAUDERDALE,C
6,1971,JAMES S HUNT ELEMENTARY,BROWARD,CORAL SPRINGS,A
6,2121,JAMES S RICKARDS MIDDLE,BROWARD,OAKLAND PARK,A
6,5045,KATHLEEN C WRIGHT LEADERSHIP ACADEMY,BROWARD,OAKLAND PARK,C
6,5506,KIDS IN DISTRESS INC ,BROWARD,WILTON MANORS,C
6,5409,KIDZ CHOICE CHARTER SCHOOL,BROWARD,PEMBROKE PINES,C
6,831,LAKE FOREST ELEMENTARY,BROWARD,PEMBROKE PARK,A
6,3591,LAKESIDE ELEMENTARY,BROWARD,PEMBROKE PINES,A
6,405,LANIER-JAMES EDUCATION CENTER,BROWARD,HALLANDALE BEACH,A
6,621,LARKDALE ELEMENTARY,BROWARD,LAUDERHILL,A
6,1701,LAUDERDALE LAKES MIDDLE,BROWARD,LAUDERDALE LAKES,A
6,3999,LAUDERDALE MANORS EARLY LEARNING & RESOURCE CENTER,BROWARD,FORT LAUDERDALE,C
6,431,LAUDERDALE MANORS ELEMENTARY,BROWARD,FORT LAUDERDALE,C
6,1391,LAUDERHILL 6-12,BROWARD,LAUDERHILL,A
6,5351,LAUDERHILL HIGH,BROWARD,LAUDERHILL,C
6,1381,LAUDERHILL PAUL TURNER ELEMENTARY,BROWARD,LAUDERDALE LAKES,A
6,6071,LEAF GROUP TREATMENT HOME,BROWARD,HOLLYWOOD,C
6,3821,LIBERTY ELEMENTARY,BROWARD,MARGATE,A
6,1091,LLOYD ESTATES ELEMENTARY,BROWARD,OAKLAND PARK,A
6,3101,LYONS CREEK MIDDLE,BROWARD,COCONUT CREEK,A
6,5119,MAGNOLIA ACADEMY,BROWARD,SUNRISE,C
6,5311,MAGNOLIA SCHOOL FOR ARTS AND TECHNOLOGY INC ,BROWARD,PLANTATION,C
6,3841,MANATEE BAY ELEMENTARY,BROWARD,WESTON,A
6,2741,MAPLEWOOD ELEMENTARY,BROWARD,CORAL SPRINGS,A
6,1161,MARGATE ELEMENTARY,BROWARD,MARGATE,A
6,581,MARGATE MIDDLE,BROWARD,MARGATE,A
6,3011,MARJORY STONEMAN DOUGLAS HIGH,BROWARD,PARKLAND,A
6,341,MARY M BETHUNE ELEMENTARY,BROWARD,HOLLYWOOD,A
6,6081,MATTHEW PROJECT,BROWARD,FORT LAUDERDALE,C
6,241,MCARTHUR HIGH,BROWARD,HOLLYWOOD,A
6,1291,MCFATTER TECHNICAL COLLEGE,BROWARD,DAVIE,A
6,3518,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,BROWARD,,A
6,841,MCNAB ELEMENTARY,BROWARD,POMPANO BEACH,A
6,481,MCNICOL MIDDLE,BROWARD,HOLLYWOOD,A
6,761,MEADOWBROOK ELEMENTARY,BROWARD,FORT LAUDERDALE,A
6,5323,MELROSE HIGH,BROWARD,FT LAUDERDALE,C
6,9997,MIGRANT NON-ENROLLED STUDENTS,BROWARD,FORT LAUDERDALE,A
6,4772,MILLENNIUM 6-12 COLLEGIATE ACADEMY,BROWARD,TAMARAC,A
6,531,MIRAMAR ELEMENTARY,BROWARD,MIRAMAR,A
6,1751,MIRAMAR HIGH,BROWARD,MIRAMAR,A
6,1841,MIRROR LAKE ELEMENTARY,BROWARD,PLANTATION,A
6,3541,MONARCH HIGH,BROWARD,COCONUT CREEK,A
6,2691,MORROW ELEMENTARY,BROWARD,NORTH LAUDERDALE,A
6,5061,N LAUDERDALE ACADEMY HIGH,BROWARD,NORTH LAUDERDALE,C
6,5390,NEW GENERATION PREPARATORY HIGH OF PERFORMING ARTS,BROWARD,FT. LAUDERDALE,C
6,5852,NEW LIFE CHARTER ACADEMY,BROWARD,FORT LAUDERDALE,A
6,3911,NEW RENAISSANCE MIDDLE,BROWARD,MIRAMAR,A
6,881,NEW RIVER MIDDLE,BROWARD,FORT LAUDERDALE,A
6,5057,NEXT GENERATION CHARTER SCHOOL,BROWARD,LAUDERDALE LAKES,C
6,2671,NOB HILL ELEMENTARY,BROWARD,SUNRISE,A
6,561,NORCREST ELEMENTARY,BROWARD,POMPANO BEACH,A
6,521,NORTH ANDREWS GARDENS ELEMENTARY,BROWARD,OAKLAND PARK,A
